GAME_ID,GAME_DATE,MATCHUP,WL,PTS,PLUS_MINUS,TEAM,OPPONENT
0022300357,2023-12-18,UTA vs. BKN,W,125,17,UTA,BKN
0022300352,2023-12-18,ATL vs. DET,W,130,6,ATL,DET
0022300360,2023-12-19,NOP vs. MEM,L,113,-2,NOP,MEM
0022300363,2023-12-19,POR vs. PHX,W,109,5,POR,PHX
0022300362,2023-12-19,GSW vs. BOS,W,132,6,GSW,BOS
0022300361,2023-12-19,MIL vs. SAS,W,132,13,MIL,SAS
0022300369,2023-12-20,TOR vs. DEN,L,104,-9,TOR,DEN
0022300371,2023-12-20,HOU vs. ATL,L,127,-7,HOU,ATL
0022300370,2023-12-20,CHI vs. LAL,W,124,16,CHI,LAL
0022300366,2023-12-20,ORL vs. MIA,L,106,-9,ORL,MIA
0022300368,2023-12-20,BKN vs. NYK,L,102,-19,BKN,NYK
0022300364,2023-12-20,CLE vs. UTA,W,124,8,CLE,UTA
0022300365,2023-12-20,IND vs. CHA,W,144,31,IND,CHA
0022300373,2023-12-20,SAC vs. BOS,L,119,-25,SAC,BOS
0022300367,2023-12-20,PHI vs. MIN,W,127,14,PHI,MIN
0022300372,2023-12-20,DAL vs. LAC,L,111,-9,DAL,LAC
0022300376,2023-12-21,CHI vs. SAS,W,114,19,CHI,SAS
0022300380,2023-12-21,MIN vs. LAL,W,118,7,MIN,LAL
0022300375,2023-12-21,CLE vs. NOP,L,104,-19,CLE,NOP
0022300374,2023-12-21,DET vs. UTA,L,111,-8,DET,UTA
0022300381,2023-12-21,POR vs. WAS,L,117,-1,POR,WAS
0022300377,2023-12-21,MEM vs. IND,W,116,13,MEM,IND
0022300379,2023-12-21,OKC vs. LAC,W,134,19,OKC,LAC
0022300378,2023-12-21,MIL vs. ORL,W,118,4,MIL,ORL
0022300387,2023-12-22,SAC vs. PHX,W,120,15,SAC,PHX
0022300382,2023-12-22,PHI vs. TOR,W,121,10,PHI,TOR
0022300384,2023-12-22,MIA vs. ATL,W,122,9,MIA,ATL
0022300383,2023-12-22,BKN vs. DEN,L,117,-5,BKN,DEN
0022300386,2023-12-22,GSW vs. WAS,W,129,11,GSW,WAS
0022300385,2023-12-22,HOU vs. DAL,W,122,26,HOU,DAL
0022300391,2023-12-23,IND vs. ORL,L,110,-7,IND,ORL
0022300400,2023-12-23,SAC vs. MIN,L,98,-12,SAC,MIN
0022300395,2023-12-23,TOR vs. UTA,L,119,-7,TOR,UTA
0022300396,2023-12-23,CHI vs. CLE,L,95,-14,CHI,CLE
0022300390,2023-12-23,CHA vs. DEN,L,95,-7,CHA,DEN
0022300388,2023-12-23,NYK vs. MIL,L,111,-19,NYK,MIL
0022300398,2023-12-23,DAL vs. SAS,W,144,25,DAL,SAS
0022300389,2023-12-23,LAC vs. BOS,L,108,-37,LAC,BOS
0022300394,2023-12-23,BKN vs. DET,W,126,11,BKN,DET
0022300399,2023-12-23,GSW vs. POR,W,126,20,GSW,POR
0022300397,2023-12-23,OKC vs. LAL,L,120,-9,OKC,LAL
0022300393,2023-12-23,ATL vs. MEM,L,119,-6,ATL,MEM
0022300392,2023-12-23,NOP vs. HOU,L,104,-2,NOP,HOU
0022300402,2023-12-25,DEN vs. GSW,W,120,6,DEN,GSW
0022300403,2023-12-25,LAL vs. BOS,L,115,-11,LAL,BOS
0022300404,2023-12-25,MIA vs. PHI,W,119,6,MIA,PHI
0022300401,2023-12-25,NYK vs. MIL,W,129,7,NYK,MIL
0022300405,2023-12-25,PHX vs. DAL,L,114,-14,PHX,DAL
0022300412,2023-12-26,SAS vs. UTA,L,118,-12,SAS,UTA
0022300411,2023-12-26,OKC vs. MIN,W,129,23,OKC,MIN
0022300408,2023-12-26,CHI vs. ATL,W,118,5,CHI,ATL
0022300407,2023-12-26,WAS vs. ORL,L,119,-8,WAS,ORL
0022300413,2023-12-26,POR vs. SAC,W,130,17,POR,SAC
0022300414,2023-12-26,LAC vs. CHA,W,113,9,LAC,CHA
0022300409,2023-12-26,HOU vs. IND,L,117,-6,HOU,IND
0022300406,2023-12-26,DET vs. BKN,L,112,-6,DET,BKN
0022300410,2023-12-26,NOP vs. MEM,L,115,-1,NOP,MEM
0022300419,2023-12-27,OKC vs. NYK,W,129,9,OKC,NYK
0022300418,2023-12-27,HOU vs. PHX,L,113,-16,HOU,PHX
0022300420,2023-12-27,DAL vs. CLE,L,110,-3,DAL,CLE
0022300417,2023-12-27,BKN vs. MIL,L,122,-22,BKN,MIL
0022300416,2023-12-27,WAS vs. TOR,L,102,-30,WAS,TOR
0022300415,2023-12-27,ORL vs. PHI,L,92,-20,ORL,PHI
0022300428,2023-12-28,LAL vs. CHA,W,133,21,LAL,CHA
0022300423,2023-12-28,MIN vs. DAL,W,118,8,MIN,DAL
0022300427,2023-12-28,POR vs. SAS,L,105,-13,POR,SAS
0022300425,2023-12-28,DEN vs. MEM,W,142,37,DEN,MEM
0022300422,2023-12-28,CHI vs. IND,L,104,-16,CHI,IND
0022300426,2023-12-28,GSW vs. MIA,L,102,-12,GSW,MIA
0022300424,2023-12-28,NOP vs. UTA,W,112,7,NOP,UTA
0022300421,2023-12-28,BOS vs. DET,W,128,6,BOS,DET
0022300433,2023-12-29,CLE vs. MIL,L,111,-8,CLE,MIL
0022300437,2023-12-29,POR vs. SAS,W,134,6,POR,SAS
0022300432,2023-12-29,BOS vs. TOR,W,120,2,BOS,TOR
0022300438,2023-12-29,LAC vs. MEM,W,117,11,LAC,MEM
0022300431,2023-12-29,ATL vs. SAC,L,110,-7,ATL,SAC
0022300434,2023-12-29,HOU vs. PHI,L,127,-4,HOU,PHI
0022300429,2023-12-29,ORL vs. NYK,W,117,9,ORL,NYK
0022300435,2023-12-29,DEN vs. OKC,L,93,-26,DEN,OKC
0022300430,2023-12-29,WAS vs. BKN,W,110,6,WAS,BKN
0022300436,2023-12-29,PHX vs. CHA,W,133,14,PHX,CHA
0022300440,2023-12-30,DET vs. TOR,W,129,2,DET,TOR
0022300442,2023-12-30,CHI vs. PHI,W,105,13,CHI,PHI
0022300441,2023-12-30,IND vs. NYK,W,140,14,IND,NYK
0022300443,2023-12-30,MIN vs. LAL,W,108,2,MIN,LAL
0022300439,2023-12-30,UTA vs. MIA,W,117,8,UTA,MIA
0022300444,2023-12-30,GSW vs. DAL,L,122,-10,GSW,DAL
0022300449,2023-12-31,MEM vs. SAC,L,92,-31,MEM,SAC
0022300448,2023-12-31,SAS vs. BOS,L,101,-33,SAS,BOS
0022300446,2023-12-31,NOP vs. LAL,W,129,20,NOP,LAL
0022300450,2023-12-31,PHX vs. ORL,W,112,5,PHX,ORL
0022300445,2023-12-31,WAS vs. ATL,L,126,-4,WAS,ATL
0022300447,2023-12-31,OKC vs. BKN,W,124,16,OKC,BKN
0022300457,2024-01-01,UTA vs. DAL,W,127,37,UTA,DAL
0022300456,2024-01-01,PHX vs. POR,W,109,21,PHX,POR
0022300451,2024-01-01,NYK vs. MIN,W,112,6,NYK,MIN
0022300458,2024-01-01,LAC vs. MIA,W,121,17,LAC,MIA
0022300452,2024-01-01,TOR vs. CLE,W,124,3,TOR,CLE
0022300455,2024-01-01,DEN vs. CHA,W,111,18,DEN,CHA
0022300454,2024-01-01,MIL vs. IND,L,113,-9,MIL,IND
0022300453,2024-01-01,HOU vs. DET,W,136,23,HOU,DET
0022300461,2024-01-02,NOP vs. BKN,W,112,27,NOP,BKN
0022300459,2024-01-02,PHI vs. CHI,W,110,13,PHI,CHI
0022300463,2024-01-02,GSW vs. ORL,W,121,6,GSW,ORL
0022300460,2024-01-02,MEM vs. SAS,W,106,8,MEM,SAS
0022300464,2024-01-02,SAC vs. CHA,L,104,-7,SAC,CHA
0022300462,2024-01-02,OKC vs. BOS,W,127,4,OKC,BOS
0022300466,2024-01-03,IND vs. MIL,W,142,12,IND,MIL
0022300475,2024-01-03,LAL vs. MIA,L,96,-14,LAL,MIA
0022300468,2024-01-03,NYK vs. CHI,W,116,16,NYK,CHI
0022300470,2024-01-03,MEM vs. TOR,L,111,-5,MEM,TOR
0022300473,2024-01-03,PHX vs. LAC,L,122,-9,PHX,LAC
0022300471,2024-01-03,MIN vs. NOP,L,106,-11,MIN,NOP
0022300467,2024-01-03,ATL vs. OKC,W,141,3,ATL,OKC
0022300474,2024-01-03,UTA vs. DET,W,154,6,UTA,DET
0022300465,2024-01-03,CLE vs. WAS,W,140,39,CLE,WAS
0022300469,2024-01-03,HOU vs. BKN,W,112,11,HOU,BKN
0022300476,2024-01-03,SAC vs. ORL,W,138,3,SAC,ORL
0022300472,2024-01-03,DAL vs. POR,W,126,29,DAL,POR
0022300477,2024-01-04,SAS vs. MIL,L,121,-4,SAS,MIL
0022300478,2024-01-04,GSW vs. DEN,L,127,-3,GSW,DEN
0022300479,2024-01-05,BOS vs. UTA,W,126,29,BOS,UTA
0022300492,2024-01-05,SAC vs. TOR,W,135,5,SAC,TOR
0022300483,2024-01-05,PHI vs. NYK,L,92,-36,PHI,NYK
0022300482,2024-01-05,CLE vs. WAS,W,114,24,CLE,WAS
0022300486,2024-01-05,NOP vs. LAC,L,95,-16,NOP,LAC
0022300481,2024-01-05,BKN vs. OKC,W,124,9,BKN,OKC
0022300491,2024-01-05,LAL vs. MEM,L,113,-14,LAL,MEM
0022300485,2024-01-05,HOU vs. MIN,L,95,-27,HOU,MIN
0022300490,2024-01-05,GSW vs. DET,W,113,4,GSW,DET
0022300487,2024-01-05,DAL vs. POR,W,139,36,DAL,POR
0022300488,2024-01-05,DEN vs. ORL,L,120,-2,DEN,ORL
0022300480,2024-01-05,IND vs. ATL,W,150,34,IND,ATL
0022300484,2024-01-05,CHI vs. CHA,W,104,13,CHI,CHA
0022300489,2024-01-05,PHX vs. MIA,W,113,16,PHX,MIA
0022300495,2024-01-06,PHI vs. UTA,L,109,-11,PHI,UTA
0022300493,2024-01-06,IND vs. BOS,L,101,-17,IND,BOS
0022300496,2024-01-06,HOU vs. MIL,W,112,4,HOU,MIL
0022300494,2024-01-06,WAS vs. NYK,L,105,-16,WAS,NYK
0022300505,2024-01-07,LAL vs. LAC,W,106,3,LAL,LAC
0022300500,2024-01-07,SAC vs. NOP,L,100,-33,SAC,NOP
0022300502,2024-01-07,DEN vs. DET,W,131,17,DEN,DET
0022300501,2024-01-07,DAL vs. MIN,W,115,7,DAL,MIN
0022300499,2024-01-07,ORL vs. ATL,W,117,7,ORL,ATL
0022300497,2024-01-07,CLE vs. SAS,W,117,2,CLE,SAS
0022300504,2024-01-07,GSW vs. TOR,L,118,-15,GSW,TOR
0022300503,2024-01-07,PHX vs. MEM,L,115,-6,PHX,MEM
0022300498,2024-01-07,BKN vs. POR,L,127,-7,BKN,POR
0022300506,2024-01-08,CHA vs. CHI,L,112,-7,CHA,CHI
0022300511,2024-01-08,LAC vs. PHX,W,138,27,LAC,PHX
0022300508,2024-01-08,WAS vs. OKC,L,128,-8,WAS,OKC
0022300509,2024-01-08,MIA vs. HOU,W,120,7,MIA,HOU
0022300510,2024-01-08,MIL vs. UTA,L,116,-16,MIL,UTA
0022300507,2024-01-08,IND vs. BOS,W,133,2,IND,BOS
0022300513,2024-01-09,ORL vs. MIN,L,92,-21,ORL,MIN
0022300514,2024-01-09,NYK vs. POR,W,112,28,NYK,POR
0022300516,2024-01-09,LAL vs. TOR,W,132,1,LAL,TOR
0022300512,2024-01-09,DET vs. SAC,L,110,-21,DET,SAC
0022300515,2024-01-09,DAL vs. MEM,L,103,-17,DAL,MEM
0022300517,2024-01-10,BOS vs. MIN,W,127,7,BOS,MIN
0022300523,2024-01-10,CHI vs. HOU,W,124,5,CHI,HOU
0022300520,2024-01-10,IND vs. WAS,W,112,8,IND,WAS
0022300519,2024-01-10,DET vs. SAS,L,108,-22,DET,SAS
0022300524,2024-01-10,UTA vs. DEN,W,124,13,UTA,DEN
0022300526,2024-01-10,LAC vs. TOR,W,126,6,LAC,TOR
0022300518,2024-01-10,CHA vs. SAC,L,98,-25,CHA,SAC
0022300525,2024-01-10,GSW vs. NOP,L,105,-36,GSW,NOP
0022300522,2024-01-10,MIA vs. OKC,L,120,-8,MIA,OKC
0022300521,2024-01-10,ATL vs. PHI,W,139,7,ATL,PHI
0022300530,2024-01-11,DAL vs. NYK,W,128,4,DAL,NYK
0022300531,2024-01-11,LAL vs. PHX,L,109,-18,LAL,PHX
0022300527,2024-01-11,CLE vs. BKN,W,111,9,CLE,BKN
0022300529,2024-01-11,OKC vs. POR,W,139,62,OKC,POR
0022300528,2024-01-11,MIL vs. BOS,W,135,33,MIL,BOS
0022300537,2024-01-12,MEM vs. LAC,L,119,-9,MEM,LAC
0022300532,2024-01-12,PHI vs. SAC,W,112,19,PHI,SAC
0022300541,2024-01-12,SAS vs. CHA,W,135,36,SAS,CHA
0022300540,2024-01-12,UTA vs. TOR,W,145,32,UTA,TOR
0022300534,2024-01-12,DET vs. HOU,L,110,-2,DET,HOU
0022300535,2024-01-12,MIA vs. ORL,W,99,3,MIA,ORL
0022300539,2024-01-12,DEN vs. NOP,W,125,12,DEN,NOP
0022300533,2024-01-12,ATL vs. IND,L,108,-18,ATL,IND
0022300538,2024-01-12,MIN vs. POR,W,116,23,MIN,POR
0022300536,2024-01-12,CHI vs. GSW,L,131,-9,CHI,GSW
0022300543,2024-01-13,ATL vs. WAS,L,99,-28,ATL,WAS
0022300545,2024-01-13,MIL vs. GSW,W,129,11,MIL,GSW
0022300548,2024-01-13,SAS vs. CHI,L,116,-6,SAS,CHI
0022300546,2024-01-13,OKC vs. ORL,W,112,12,OKC,ORL
0022300549,2024-01-13,UTA vs. LAL,W,132,7,UTA,LAL
0022300547,2024-01-13,DAL vs. NOP,L,108,-10,DAL,NOP
0022300544,2024-01-13,MEM vs. NYK,L,94,-12,MEM,NYK
0022300542,2024-01-13,BOS vs. HOU,W,145,32,BOS,HOU
0022300551,2024-01-14,MIA vs. CHA,W,104,17,MIA,CHA
0022300553,2024-01-14,MIN vs. LAC,W,109,4,MIN,LAC
0022300554,2024-01-14,POR vs. PHX,L,116,-11,POR,PHX
0022300552,2024-01-14,MIL vs. SAC,W,143,1,MIL,SAC
0022300550,2024-01-14,DEN vs. IND,W,117,8,DEN,IND
0022300565,2024-01-15,LAL vs. OKC,W,112,7,LAL,OKC
0022300562,2024-01-15,BKN vs. MIA,L,95,-1,BKN,MIA
0022300557,2024-01-15,NYK vs. ORL,L,94,-4,NYK,ORL
0022300560,2024-01-15,MEM vs. GSW,W,116,9,MEM,GSW
0022300559,2024-01-15,ATL vs. SAS,W,109,10,ATL,SAS
0022300563,2024-01-15,TOR vs. BOS,L,96,-9,TOR,BOS
0022300556,2024-01-15,DAL vs. NOP,W,125,5,DAL,NOP
0022300555,2024-01-15,PHI vs. HOU,W,124,9,PHI,HOU
0022300564,2024-01-15,UTA vs. IND,W,132,27,UTA,IND
0022300558,2024-01-15,WAS vs. DET,L,117,-12,WAS,DET
0022300561,2024-01-15,CLE vs. CHI,W,109,18,CLE,CHI
0022300566,2024-01-16,PHI vs. DEN,W,126,5,PHI,DEN
0022300568,2024-01-16,LAC vs. OKC,W,128,11,LAC,OKC
0022300567,2024-01-16,PHX vs. SAC,W,119,2,PHX,SAC
0022300573,2024-01-17,NYK vs. HOU,W,109,15,NYK,HOU
0022300574,2024-01-17,TOR vs. MIA,W,121,24,TOR,MIA
0022300577,2024-01-17,LAL vs. DAL,W,127,17,LAL,DAL
0022300570,2024-01-17,ATL vs. ORL,W,106,2,ATL,ORL
0022300571,2024-01-17,BOS vs. SAS,W,117,19,BOS,SAS
0022300578,2024-01-17,POR vs. BKN,W,105,2,POR,BKN
0022300575,2024-01-17,NOP vs. CHA,W,132,20,NOP,CHA
0022300572,2024-01-17,CLE vs. MIL,W,135,40,CLE,MIL
0022300569,2024-01-17,DET vs. MIN,L,117,-7,DET,MIN
0022300580,2024-01-18,TOR vs. CHI,L,110,-6,TOR,CHI
0022300581,2024-01-18,UTA vs. OKC,L,129,-5,UTA,OKC
0022300582,2024-01-18,MIN vs. MEM,W,118,15,MIN,MEM
0022300583,2024-01-18,SAC vs. IND,L,121,-5,SAC,IND
0022300579,2024-01-18,NYK vs. WAS,W,113,4,NYK,WAS
0022300586,2024-01-19,BOS vs. DEN,L,100,-2,BOS,DEN
0022300591,2024-01-19,LAL vs. BKN,L,112,-18,LAL,BKN
0022300584,2024-01-19,CHA vs. SAS,W,124,4,CHA,SAS
0022300585,2024-01-19,ORL vs. PHI,L,109,-15,ORL,PHI
0022300590,2024-01-19,POR vs. IND,W,118,3,POR,IND
0022300588,2024-01-19,NOP vs. PHX,L,109,-14,NOP,PHX
0022300587,2024-01-19,MIA vs. ATL,L,108,-1,MIA,ATL
0022300596,2024-01-20,NYK vs. TOR,W,126,26,NYK,TOR
0022300593,2024-01-20,CHA vs. PHI,L,89,-8,CHA,PHI
0022300598,2024-01-20,HOU vs. UTA,W,127,1,HOU,UTA
0022300599,2024-01-20,MIN vs. OKC,L,97,-5,MIN,OKC
0022300592,2024-01-20,DET vs. MIL,L,135,-6,DET,MIL
0022300595,2024-01-20,ATL vs. CLE,L,95,-21,ATL,CLE
0022300594,2024-01-20,WAS vs. SAS,L,127,-4,WAS,SAS
0022300597,2024-01-20,CHI vs. MEM,W,125,29,CHI,MEM
0022300600,2024-01-21,LAC vs. BKN,W,125,11,LAC,BKN
0022300603,2024-01-21,HOU vs. BOS,L,107,-9,HOU,BOS
0022300602,2024-01-21,WAS vs. DEN,L,104,-9,WAS,DEN
0022300604,2024-01-21,PHX vs. IND,W,117,7,PHX,IND
0022300601,2024-01-21,ORL vs. MIA,W,105,18,ORL,MIA
0022300605,2024-01-21,LAL vs. POR,W,134,24,LAL,POR
0022300609,2024-01-22,TOR vs. MEM,L,100,-8,TOR,MEM
0022300607,2024-01-22,ORL vs. CLE,L,99,-27,ORL,CLE
0022300610,2024-01-22,MIN vs. CHA,L,125,-3,MIN,CHA
0022300613,2024-01-22,SAC vs. ATL,W,122,15,SAC,ATL
0022300608,2024-01-22,PHI vs. SAS,W,133,10,PHI,SAS
0022300606,2024-01-22,DET vs. MIL,L,113,-9,DET,MIL
0022300612,2024-01-22,PHX vs. CHI,W,115,2,PHX,CHI
0022300611,2024-01-22,DAL vs. BOS,L,110,-9,DAL,BOS
0022300616,2024-01-23,NOP vs. UTA,W,153,29,NOP,UTA
0022300614,2024-01-23,IND vs. DEN,L,109,-5,IND,DEN
0022300615,2024-01-23,BKN vs. NYK,L,103,-5,BKN,NYK
0022300618,2024-01-23,LAC vs. LAL,W,127,11,LAC,LAL
0022300617,2024-01-23,OKC vs. POR,W,111,2,OKC,POR
0022300620,2024-01-24,WAS vs. MIN,L,107,-11,WAS,MIN
0022300625,2024-01-24,DAL vs. PHX,L,109,-23,DAL,PHX
0022300626,2024-01-24,GSW vs. ATL,W,134,22,GSW,ATL
0022300621,2024-01-24,MIA vs. MEM,L,96,-9,MIA,MEM
0022300624,2024-01-24,MIL vs. CLE,W,126,10,MIL,CLE
0022300623,2024-01-24,HOU vs. POR,L,131,-6,HOU,POR
0022300619,2024-01-24,DET vs. CHA,W,113,7,DET,CHA
0022300622,2024-01-24,SAS vs. OKC,L,114,-26,SAS,OKC
0022300628,2024-01-25,WAS vs. UTA,L,108,-15,WAS,UTA
0022300633,2024-01-25,LAL vs. CHI,W,141,9,LAL,CHI
0022300627,2024-01-25,IND vs. PHI,W,134,12,IND,PHI
0022300631,2024-01-25,NYK vs. DEN,W,122,38,NYK,DEN
0022300630,2024-01-25,MIA vs. BOS,L,110,-33,MIA,BOS
0022300629,2024-01-25,BKN vs. MIN,L,94,-2,BKN,MIN
0022300632,2024-01-25,GSW vs. SAC,L,133,-1,GSW,SAC
0022300636,2024-01-26,IND vs. PHX,W,133,2,IND,PHX
0022300639,2024-01-26,MIL vs. CLE,L,100,-12,MIL,CLE
0022300638,2024-01-26,MEM vs. ORL,W,107,1,MEM,ORL
0022300641,2024-01-26,SAS vs. POR,W,116,16,SAS,POR
0022300635,2024-01-26,CHA vs. HOU,L,104,-34,CHA,HOU
0022300637,2024-01-26,TOR vs. LAC,L,107,-20,TOR,LAC
0022300634,2024-01-26,ATL vs. DAL,L,143,-5,ATL,DAL
0022300640,2024-01-26,NOP vs. OKC,L,83,-24,NOP,OKC
0022300642,2024-01-27,DET vs. WAS,L,104,-14,DET,WAS
0022300647,2024-01-27,CHA vs. UTA,L,122,-12,CHA,UTA
0022300649,2024-01-27,SAS vs. MIN,W,113,1,SAS,MIN
0022300651,2024-01-27,DAL vs. SAC,L,115,-5,DAL,SAC
0022300646,2024-01-27,BOS vs. LAC,L,96,-19,BOS,LAC
0022300644,2024-01-27,DEN vs. PHI,W,111,6,DEN,PHI
0022300648,2024-01-27,MIL vs. NOP,W,141,24,MIL,NOP
0022300643,2024-01-27,NYK vs. MIA,W,125,16,NYK,MIA
0022300645,2024-01-27,BKN vs. HOU,W,106,2,BKN,HOU
0022300650,2024-01-27,GSW vs. LAL,L,144,-1,GSW,LAL
0022300654,2024-01-28,DET vs. OKC,W,120,16,DET,OKC
0022300652,2024-01-28,IND vs. MEM,W,116,6,IND,MEM
0022300653,2024-01-28,ATL vs. TOR,W,126,1,ATL,TOR
0022300655,2024-01-28,ORL vs. PHX,W,113,15,ORL,PHX
0022300656,2024-01-28,POR vs. CHI,L,96,-8,POR,CHI
0022300661,2024-01-29,MIA vs. PHX,L,105,-13,MIA,PHX
0022300657,2024-01-29,CHA vs. NYK,L,92,-21,CHA,NYK
0022300665,2024-01-29,SAS vs. WAS,L,113,-5,SAS,WAS
0022300668,2024-01-29,POR vs. PHI,W,130,26,POR,PHI
0022300663,2024-01-29,MEM vs. SAC,L,94,-9,MEM,SAC
0022300666,2024-01-29,DAL vs. ORL,W,131,2,DAL,ORL
0022300662,2024-01-29,HOU vs. LAL,W,135,16,HOU,LAL
0022300660,2024-01-29,BKN vs. UTA,W,147,33,BKN,UTA
0022300664,2024-01-29,OKC vs. MIN,L,101,-6,OKC,MIN
0022300658,2024-01-29,CLE vs. LAC,W,118,10,CLE,LAC
0022300667,2024-01-29,DEN vs. MIL,W,113,6,DEN,MIL
0022300659,2024-01-29,BOS vs. NOP,W,118,6,BOS,NOP
0022300669,2024-01-30,ATL vs. LAL,W,138,16,ATL,LAL
0022300672,2024-01-30,CHI vs. TOR,L,107,-11,CHI,TOR
0022300671,2024-01-30,NYK vs. UTA,W,118,15,NYK,UTA
0022300673,2024-01-30,GSW vs. PHI,W,119,12,GSW,PHI
0022300670,2024-01-30,BOS vs. IND,W,129,5,BOS,IND
0022300681,2024-01-31,SAS vs. ORL,L,98,-10,SAS,ORL
0022300680,2024-01-31,MIN vs. DAL,W,121,34,MIN,DAL
0022300676,2024-01-31,WAS vs. LAC,L,109,-16,WAS,LAC
0022300683,2024-01-31,POR vs. MIL,W,119,3,POR,MIL
0022300678,2024-01-31,MIA vs. SAC,W,115,9,MIA,SAC
0022300682,2024-01-31,OKC vs. DEN,W,105,5,OKC,DEN
0022300679,2024-01-31,HOU vs. NOP,L,99,-11,HOU,NOP
0022300677,2024-01-31,BKN vs. PHX,L,120,-16,BKN,PHX
0022300675,2024-01-31,CLE vs. DET,W,128,7,CLE,DET
0022300674,2024-01-31,CHA vs. CHI,L,110,-7,CHA,CHI
0022300684,2024-02-01,BOS vs. LAL,L,105,-9,BOS,LAL
0022300685,2024-02-01,NYK vs. IND,W,109,4,NYK,IND
0022300687,2024-02-01,MEM vs. CLE,L,101,-7,MEM,CLE
0022300686,2024-02-01,UTA vs. PHI,L,124,-3,UTA,PHI
0022300693,2024-02-02,MEM vs. GSW,L,101,-20,MEM,GSW
0022300688,2024-02-02,DET vs. LAC,L,125,-11,DET,LAC
0022300695,2024-02-02,OKC vs. CHA,W,126,20,OKC,CHA
0022300690,2024-02-02,ATL vs. PHX,W,129,9,ATL,PHX
0022300691,2024-02-02,IND vs. SAC,L,122,-11,IND,SAC
0022300694,2024-02-02,MIN vs. ORL,L,106,-2,MIN,ORL
0022300689,2024-02-02,WAS vs. MIA,L,102,-8,WAS,MIA
0022300696,2024-02-02,SAS vs. NOP,L,113,-1,SAS,NOP
0022300697,2024-02-02,DEN vs. POR,W,120,12,DEN,POR
0022300692,2024-02-02,HOU vs. TOR,W,135,29,HOU,TOR
0022300703,2024-02-03,SAS vs. CLE,L,101,-16,SAS,CLE
0022300701,2024-02-03,NYK vs. LAL,L,105,-8,NYK,LAL
0022300700,2024-02-03,CHI vs. SAC,L,115,-8,CHI,SAC
0022300698,2024-02-03,PHI vs. BKN,L,121,-15,PHI,BKN
0022300699,2024-02-03,ATL vs. GSW,W,141,7,ATL,GSW
0022300702,2024-02-03,DAL vs. MIL,L,117,-12,DAL,MIL
0022300710,2024-02-04,OKC vs. TOR,W,135,8,OKC,TOR
0022300709,2024-02-04,MIN vs. HOU,W,111,21,MIN,HOU
0022300704,2024-02-04,DET vs. ORL,L,99,-12,DET,ORL
0022300707,2024-02-04,CHA vs. IND,L,99,-16,CHA,IND
0022300711,2024-02-04,UTA vs. MIL,W,123,15,UTA,MIL
0022300705,2024-02-04,WAS vs. PHX,L,112,-28,WAS,PHX
0022300712,2024-02-04,DEN vs. POR,W,112,9,DEN,POR
0022300708,2024-02-04,MIA vs. LAC,L,95,-8,MIA,LAC
0022300706,2024-02-04,BOS vs. MEM,W,131,40,BOS,MEM
0022300714,2024-02-05,CLE vs. SAC,W,136,26,CLE,SAC
0022300715,2024-02-05,PHI vs. DAL,L,102,-16,PHI,DAL
0022300717,2024-02-05,BKN vs. GSW,L,98,-11,BKN,GSW
0022300713,2024-02-05,CHA vs. LAL,L,118,-6,CHA,LAL
0022300718,2024-02-05,NOP vs. TOR,W,138,38,NOP,TOR
0022300716,2024-02-05,ATL vs. LAC,L,144,-5,ATL,LAC
0022300723,2024-02-06,CHI vs. MIN,W,129,6,CHI,MIN
0022300719,2024-02-06,IND vs. HOU,W,132,3,IND,HOU
0022300721,2024-02-06,MIA vs. ORL,W,121,26,MIA,ORL
0022300724,2024-02-06,UTA vs. OKC,W,124,7,UTA,OKC
0022300725,2024-02-06,PHX vs. MIL,W,114,8,PHX,MIL
0022300720,2024-02-06,BKN vs. DAL,L,107,-12,BKN,DAL
0022300722,2024-02-06,NYK vs. MEM,W,123,10,NYK,MEM
0022300730,2024-02-07,MIA vs. SAS,W,116,12,MIA,SAS
0022300728,2024-02-07,WAS vs. CLE,L,106,-8,WAS,CLE
0022300726,2024-02-07,CHA vs. TOR,L,117,-6,CHA,TOR
